model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_ALL_L3,-5.238340942435949,smape,1152.4836139678955,6887.39967751503,0.0069692134857177734,3.4814109802246094,3,True,28
WeightedEnsemble_L3,-5.238340942435949,smape,1152.4846098423004,6885.51975440979,0.007965087890625,1.6014878749847412,3,True,29
LightGBMLarge_BAG_L2,-5.387832452486209,smape,982.8385009765625,6484.058120250702,197.15866374969482,217.30787992477417,2,True,24
ExtraTreesMSE_BAG_L2,-5.446673593444598,smape,795.085649728775,6295.353168487549,9.405812501907349,28.602928161621094,2,True,20
RandomForestMSE_BAG_L2,-5.5099248090805215,smape,796.4752750396729,6456.612560510635,10.795437812805176,189.86232018470764,2,True,18
LightGBMXT_BAG_L2,-5.6441112613390185,smape,935.1167306900024,6448.145138263702,149.43689346313477,181.39489793777466,2,True,16
XGBoost_BAG_L2,-5.679986526667048,smape,786.8981146812439,6317.484521389008,1.2182774543762207,50.734281063079834,2,True,22
LightGBM_r131_BAG_L2,-5.681457032145339,smape,903.9608952999115,6348.230584859848,118.28105807304382,81.48034453392029,2,True,27
LightGBM_BAG_L2,-5.758528655170015,smape,796.3085522651672,6313.822025299072,10.62871503829956,47.07178497314453,2,True,17
WeightedEnsemble_L2,-5.959702531572037,smape,240.0326886177063,197.3851203918457,0.006969451904296875,1.9812061786651611,2,True,15
CatBoost_r177_BAG_L2,-6.022084298221995,smape,785.7913455963135,6561.339952945709,0.11150836944580078,294.5897126197815,2,True,25
CatBoost_BAG_L2,-6.112193224394537,smape,785.7963259220123,6562.107611179352,0.11648869514465332,295.3573708534241,2,True,19
RandomForestMSE_BAG_L1,-6.341843862802038,smape,6.201352834701538,31.486119508743286,6.201352834701538,31.486119508743286,1,True,5
ExtraTreesMSE_BAG_L1,-6.37716890190345,smape,5.739590644836426,11.993834257125854,5.739590644836426,11.993834257125854,1,True,7
NeuralNetTorch_r79_BAG_L2,-6.7776263400203725,smape,786.9094409942627,6815.486824274063,1.2296037673950195,548.7365839481354,2,True,26
LightGBMLarge_BAG_L1,-7.218596065264876,smape,228.08477568626404,151.9239604473114,228.08477568626404,151.9239604473114,1,True,11
NeuralNetFastAI_BAG_L2,-7.739857667032629,smape,788.0056343078613,6997.768892765045,2.3257970809936523,731.0186524391174,2,True,21
LightGBM_BAG_L1,-8.444170010981924,smape,162.1216015815735,133.25156807899475,162.1216015815735,133.25156807899475,1,True,4
XGBoost_BAG_L1,-8.91215674584245,smape,15.376935720443726,299.13434052467346,15.376935720443726,299.13434052467346,1,True,9
CatBoost_r177_BAG_L1,-9.203651550398554,smape,0.2561063766479492,756.2017273902893,0.2561063766479492,756.2017273902893,1,True,12
CatBoost_BAG_L1,-9.437187805611522,smape,0.2489180564880371,727.1327712535858,0.2489180564880371,727.1327712535858,1,True,6
LightGBMXT_BAG_L1,-9.527338593272045,smape,193.22699737548828,131.89741730690002,193.22699737548828,131.89741730690002,1,True,3
LightGBM_r131_BAG_L1,-9.535430055807334,smape,130.4331817626953,72.3570249080658,130.4331817626953,72.3570249080658,1,True,14
NeuralNetTorch_BAG_L1,-10.312183660793059,smape,0.5516781806945801,2719.6286039352417,0.5516781806945801,2719.6286039352417,1,True,10
NeuralNetTorch_r79_BAG_L1,-12.297361322116103,smape,0.7308917045593262,501.68614888191223,0.7308917045593262,501.68614888191223,1,True,13
NeuralNetFastAI_BAG_L1,-12.97838015051859,smape,2.192452907562256,729.7988574504852,2.192452907562256,729.7988574504852,1,True,8
NeuralNetTorch_BAG_L2,-16.991665996954985,smape,786.7645785808563,6718.742833614349,1.0847413539886475,451.99259328842163,2,True,23
KNeighborsDist_BAG_L1,-26.020445857846607,smape,19.85397458076477,0.1284346580505371,19.85397458076477,0.1284346580505371,1,True,2
KNeighborsUnif_BAG_L1,-26.27919173593768,smape,20.66137981414795,0.12943172454833984,20.66137981414795,0.12943172454833984,1,True,1
ExtraTreesMSE_BAG_L1_FULL,,smape,5.739590644836426,11.993834257125854,5.739590644836426,11.993834257125854,1,True,36
RandomForestMSE_BAG_L1_FULL,,smape,6.201352834701538,31.486119508743286,6.201352834701538,31.486119508743286,1,True,34
KNeighborsDist_BAG_L1_FULL,,smape,19.85397458076477,0.1284346580505371,19.85397458076477,0.1284346580505371,1,True,31
KNeighborsUnif_BAG_L1_FULL,,smape,20.66137981414795,0.12943172454833984,20.66137981414795,0.12943172454833984,1,True,30
XGBoost_BAG_L2_FULL,,smape,,1127.0402042865753,,3.816771984100342,2,True,51
XGBoost_BAG_L1_FULL,,smape,,23.320131301879883,,23.320131301879883,1,True,38
WeightedEnsemble_L3_FULL,,smape,,1818.9573783874512,,1.6014878749847412,3,True,58
WeightedEnsemble_L2_FULL,,smape,,392.6908378601074,,1.9812061786651611,2,True,44
WeightedEnsemble_ALL_L3_FULL,,smape,,1820.837301492691,,3.4814109802246094,3,True,57
RandomForestMSE_BAG_L2_FULL,,smape,,1313.0857524871826,10.795437812805176,189.86232018470764,2,True,47
NeuralNetTorch_r79_BAG_L2_FULL,,smape,,1167.555638551712,,44.33220624923706,2,True,55
NeuralNetTorch_r79_BAG_L1_FULL,,smape,,42.54829812049866,,42.54829812049866,1,True,42
NeuralNetTorch_BAG_L2_FULL,,smape,,1127.0695662498474,,3.8461339473724365,2,True,52
NeuralNetTorch_BAG_L1_FULL,,smape,,193.35751008987427,,193.35751008987427,1,True,39
NeuralNetFastAI_BAG_L2_FULL,,smape,,1188.3793532848358,,65.15592098236084,2,True,50
NeuralNetFastAI_BAG_L1_FULL,,smape,,80.87078881263733,,80.87078881263733,1,True,37
LightGBM_r131_BAG_L2_FULL,,smape,,1210.9757223129272,,87.75229001045227,2,True,56
LightGBM_r131_BAG_L1_FULL,,smape,,89.28652429580688,,89.28652429580688,1,True,43
LightGBM_BAG_L2_FULL,,smape,,1142.0449163913727,,18.821484088897705,2,True,46
LightGBM_BAG_L1_FULL,,smape,,95.81639194488525,,95.81639194488525,1,True,33
LightGBMXT_BAG_L2_FULL,,smape,,1229.4063487052917,,106.18291640281677,2,True,45
LightGBMXT_BAG_L1_FULL,,smape,,108.96022868156433,,108.96022868156433,1,True,32
LightGBMLarge_BAG_L2_FULL,,smape,,1492.707725763321,,369.48429346084595,2,True,53
LightGBMLarge_BAG_L1_FULL,,smape,,347.2296779155731,,347.2296779155731,1,True,40
ExtraTreesMSE_BAG_L2_FULL,,smape,,1151.826360464096,9.405812501907349,28.602928161621094,2,True,49
CatBoost_r177_BAG_L2_FULL,,smape,,1138.776466846466,,15.553034543991089,2,True,54
CatBoost_r177_BAG_L1_FULL,,smape,,49.00419306755066,,49.00419306755066,1,True,41
CatBoost_BAG_L2_FULL,,smape,,1138.257176399231,,15.033744096755981,2,True,48
CatBoost_BAG_L1_FULL,,smape,,49.09186792373657,,49.09186792373657,1,True,35
