model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_ALL_L3,-5.250326849893317,smape,796.8170907497406,4196.132390022278,0.006969451904296875,4.291323661804199,3,True,31
WeightedEnsemble_L3,-5.250326849893317,smape,796.8180863857269,4193.625239849091,0.007965087890625,1.7841734886169434,3,True,32
LightGBMLarge_BAG_L2,-5.401930172210142,smape,659.3024215698242,3566.6651508808136,123.85932803153992,172.61801385879517,2,True,27
ExtraTreesMSE_BAG_L2,-5.476817215533771,smape,545.4086556434631,3425.493281364441,9.965562105178833,31.446144342422485,2,True,23
RandomForestMSE_BAG_L2,-5.5268322939734045,smape,546.4041349887848,3628.950213432312,10.961041450500488,234.90307641029358,2,True,21
LightGBMXT_BAG_L2,-5.664551573423663,smape,650.5789935588837,3512.2941098213196,115.13590002059937,118.24697279930115,2,True,19
LightGBM_r131_BAG_L2,-5.73605644286986,smape,562.6320712566376,3438.242383480072,27.18897771835327,44.19524645805359,2,True,30
XGBoost_BAG_L2,-5.737595627219379,smape,536.9444894790649,3411.6575117111206,1.5013959407806396,17.610374689102173,2,True,25
LightGBM_BAG_L2,-5.816794105443052,smape,539.7980086803436,3418.1474602222443,4.354915142059326,24.10032320022583,2,True,20
CatBoost_BAG_L2,-5.9213967857375245,smape,535.6292762756348,3696.843449115753,0.18618273735046387,302.79631209373474,2,True,22
CatBoost_r177_BAG_L2,-5.924626504632914,smape,535.5794925689697,3627.6232676506042,0.1363990306854248,233.57613062858582,2,True,28
WeightedEnsemble_L2,-5.964008202030667,smape,112.77005124092102,1618.0111813545227,0.007964849472045898,2.525648832321167,2,True,18
RandomForestMSE_BAG_L1,-6.341843862802038,smape,5.933735132217407,29.9745032787323,5.933735132217407,29.9745032787323,1,True,5
ExtraTreesMSE_BAG_L1,-6.37716890190345,smape,5.724963188171387,12.101449489593506,5.724963188171387,12.101449489593506,1,True,7
NeuralNetTorch_r79_BAG_L2,-6.723723717208724,smape,536.8882896900177,3634.6268589496613,1.4451961517333984,240.57972192764282,2,True,29
LightGBMLarge_BAG_L1,-7.2882296100683845,smape,100.31485080718994,132.76430130004883,100.31485080718994,132.76430130004883,1,True,11
NeuralNetFastAI_BAG_L2,-7.8018812328408,smape,537.6250796318054,3584.268644094467,2.181986093521118,190.22150707244873,2,True,24
NeuralNetTorch_r79_BAG_L1,-8.302278649041787,smape,0.7885372638702393,1440.645278453827,0.7885372638702393,1440.645278453827,1,True,13
LightGBM_BAG_L1,-8.51493512957863,smape,100.93121123313904,93.52899670600891,100.93121123313904,93.52899670600891,1,True,4
LightGBM_r131_BAG_L1,-8.76824090054263,smape,126.18658399581909,103.61358690261841,126.18658399581909,103.61358690261841,1,True,14
XGBoost_BAG_L1,-9.05070130161119,smape,31.931915998458862,161.977459192276,31.931915998458862,161.977459192276,1,True,9
CatBoost_r177_BAG_L1,-9.253874913420338,smape,0.2787787914276123,262.25503301620483,0.2787787914276123,262.25503301620483,1,True,12
CatBoost_BAG_L1,-9.418901581280908,smape,0.24790120124816895,263.912682056427,0.24790120124816895,263.912682056427,1,True,6
LightGBMXT_BAG_L1,-9.554596105753026,smape,116.93243360519409,89.41823482513428,116.93243360519409,89.41823482513428,1,True,3
NeuralNetTorch_BAG_L1,-10.410232041860036,smape,0.5680291652679443,403.89495944976807,0.5680291652679443,403.89495944976807,1,True,10
CatBoost_r9_BAG_L1,-10.975525723400521,smape,0.5396249294281006,30.487793445587158,0.5396249294281006,30.487793445587158,1,True,16
NeuralNetFastAI_BAG_L1,-12.784915845027825,smape,2.106320381164551,180.33528542518616,2.106320381164551,180.33528542518616,1,True,8
NeuralNetFastAI_r191_BAG_L1,-17.732333956095417,smape,3.0549566745758057,184.6519980430603,3.0549566745758057,184.6519980430603,1,True,15
NeuralNetTorch_BAG_L2,-19.201993864757423,smape,536.7891690731049,3464.007219552994,1.3460755348205566,69.96008253097534,2,True,26
KNeighborsDist_BAG_L1,-26.020445857846607,smape,19.370915412902832,0.12246203422546387,19.370915412902832,0.12246203422546387,1,True,2
KNeighborsUnif_BAG_L1,-26.27919173593768,smape,19.819474458694458,0.12146687507629395,19.819474458694458,0.12146687507629395,1,True,1
LightGBM_r96_BAG_L1,-36.77243387905816,smape,0.7128612995147705,4.2416465282440186,0.7128612995147705,4.2416465282440186,1,True,17
