MolWt,TPSA,NumHBD,NumHBA,NumRotBonds,NumRings,NumAroRings,HeavyAtomCount,FracCSP3,BertzCT,QED,MolLogP,MolMR,LabuteASA,NumAliphaticRings,NumAroHeterocycles,sim_ketoconazole,sim_bergapten,sim_quercetin,sim_piperine,max_inhibitor_similarity,alert_furanocoumarin,alert_imidazole,alert_catechol,alert_basic_nitrogen,TPSA_ratio,LogP_per_Heavy,Inhibition
-0.6353935559537883,-1.6087855324165654,0.7476427374797842,-2.0609969588656796,-0.9963511227368076,-1.0693744852590068,-1.1900556105615054,-1.6210372960505528,0.7630253922075368,-1.8710057688467354,1.2940678782606698,-0.26504310783385077,-1.0425340708615782,-1.1438997706338965,0.11111874012845596,-1.256174606613828,-1.1844147563432779,-0.12604676102998225,0.004437042219647991,-0.18047046036629064,-0.7024059997685198,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-1.522083532655602,0.656658543997341,12.5
-1.4692553096972585,-2.008941092444013,-1.0685240857911942,-2.0609969588656796,-2.0135793263933968,-0.17946433193208094,-0.2856779065136344,-2.015388047810463,-0.727903506503659,-1.2410285522744535,0.29004152785009035,0.023285779714628894,-1.7386384277170852,-1.868816992676161,0.11111874012845596,-0.2601229491997503,-1.5355808700663054,-0.5519167465623026,0.6894687979232055,-0.1410088453607518,-0.7024059997685198,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-1.7637011127864377,1.5571229147962808,4.45
-0.9004222430384143,0.47091841368269555,-0.16044067415570507,0.11385293934725664,-0.4877370209085131,-1.0693744852590068,-1.1900556105615054,-1.0295111684106875,0.12405586418845296,-1.009083353201686,0.0809387730341483,-0.45417202442513643,-1.3699976827537779,-1.1041185299672838,0.11111874012845596,-1.256174606613828,-0.45758256747468584,-0.20402295556406935,0.5341574119958926,-0.13431535623323007,-0.7810289570884258,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,1.2040241297758587,-0.024245686212396526,4.92
1.42729924372744,0.25466077374675766,0.7476427374797842,0.6575654139004907,1.0381052845763703,1.6003559747217706,1.5230775015821076,1.7309440939086842,-0.6427075694344477,1.6531065285214768,-1.313388589643307,1.1392319662985055,1.5925859680840748,1.5811476570853482,0.11111874012845596,-0.2601229491997503,0.8339036144486686,0.20681713570792293,0.24478777716289948,1.767217598515768,0.3038701097679879,0.0,3.1831510066482593,-0.21910040513694187,0.22206611245780442,-0.4725823906027523,0.2764963186565946,71.5
0.15562172130346297,-0.2378383770562558,-0.16044067415570507,-0.9735720097592114,0.02087708091978135,-1.0693744852590068,-0.2856779065136344,-0.43798504077082206,-0.017937364260232486,-0.003572174344951988,1.0712725603009272,0.6429468491949013,-0.08595561250631409,-0.14537838942332793,-0.8617489794337028,-0.2601229491997503,0.025157413147150438,-0.05612780818139264,1.893317818029648,-0.48889413554115757,0.17591689756399212,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.35781180185945294,0.9154003614955996,18.3
-0.6836677444355043,-0.5535429609043409,-0.16044067415570507,-0.4298595352059774,-0.4877370209085131,-0.17946433193208094,-1.1900556105615054,-0.43798504077082206,0.6252084351838129,-1.0736233449572012,0.10776935523092848,-0.4692196116803259,-0.5858024032147899,-0.49634361781967845,1.0839864596906146,-1.256174606613828,1.2190208531636773,-0.016352976877718067,0.7860961487907869,1.6389878900862582,0.6694507160651183,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.235083393168335,-0.32525566491136026,1.28
0.3638954199134017,0.9054068472036223,-1.0685240857911942,0.6575654139004907,2.5639475900612534,-1.9592846385859326,-1.1900556105615054,-0.24080966489086691,0.7630253922075368,-0.5198531285858927,-0.48892647905104786,-1.495593430527152,-0.8168252419321832,-0.38299974753244004,-0.8617489794337028,-1.256174606613828,-0.9132611748609399,0.6139896072720823,-0.17071733952037274,-0.8460563667930405,0.04376849807462002,0.0,-0.314154118956789,-0.21910040513694187,-4.5031634450304185,0.6565166342563333,-1.497961574534052,8.18
-1.1866308062793947,0.6165371529826247,-1.0685240857911942,1.2012778884537247,-0.4877370209085131,-0.17946433193208094,-1.1900556105615054,-1.0295111684106875,1.8279746055726767,-1.3996916215675737,-0.41184070820954644,-1.2865674672809009,-1.5222432900456055,-1.2134174297145444,1.0839864596906146,-0.2601229491997503,0.23697189444040517,-0.9602852258398699,-0.49558137862602,1.3479401966113835,-0.2627798299925642,0.0,3.1831510066482593,-0.21910040513694187,0.22206611245780442,1.7073378563293367,-1.0994236855201525,13.2
1.6341127698168505,0.8252968090521707,0.7476427374797842,0.6575654139004907,0.02087708091978135,-0.17946433193208094,-0.2856779065136344,1.7309440939086842,0.6611606848421757,0.7987297994397082,0.15874819491678493,1.1771718545438166,1.3745878652874093,1.6113580222845296,0.11111874012845596,-0.2601229491997503,1.3185777563634085,-0.636100348353575,-0.4742519215130232,0.2498327154332341,0.7639571919483129,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.09807992919059706,0.3047117298374649,64.9
0.0677753825936815,0.5040673949867435,-1.0685240857911942,0.6575654139004907,-0.4877370209085131,-1.0693744852590068,-1.1900556105615054,-0.24080966489086691,0.7630253922075368,-0.35218144748253305,-1.2853658101768322,-1.07132278551023,-1.0042484600902435,-0.49661747947080753,0.11111874012845596,-0.2601229491997503,0.5968013144687059,-0.20402295556406935,-1.471123390794148,0.841021630919936,0.07879578468626103,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,0.4521371809232961,-1.0452522660583528,53.5
1.6528442758882764,-0.02947335171651959,-0.16044067415570507,0.11385293934725664,1.5467193864046649,-0.17946433193208094,-0.2856779065136344,1.3365933421487741,-0.5933836058680624,0.6211665033345684,-1.8695737689197056,1.343337154565571,0.5084351952159742,1.1368162321229487,0.11111874012845596,-1.256174606613828,-0.411849306152617,0.18122651967055228,1.5536664629897716,-0.4321380185364441,-0.07189122227412552,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.7823198265311578,0.5919539227067944,91.8
0.1423769240970519,0.5364271148311726,0.7476427374797842,0.11385293934725664,0.5294911827480758,0.7104458213948449,1.5230775015821076,0.5478918386289535,-1.34557405025544,1.1674038032711835,-0.7048993828664408,0.9925215563393829,0.34461834449635326,0.33926775764918865,-0.8617489794337028,0.7359287082143274,-1.5645430237754212,-0.45488307897266,-0.7244828695947688,-1.621608640368558,-1.033969805175055,0.0,3.1831510066482593,-0.21910040513694187,0.22206611245780442,0.4358970511635468,0.6731550277028155,71.0
-1.2097870775645447,-1.649432497587006,-1.0685240857911942,-1.5172844843124456,-0.4877370209085131,-1.0693744852590068,-0.2856779065136344,-1.2266865442906425,-0.85897417891783,-0.7702947617543747,0.7969101210871083,0.2994910187636675,-1.2445282935498716,-1.2328190660387888,-0.8617489794337028,-0.2601229491997503,0.8235350734063416,0.8521233619895654,0.2220921195289393,0.5616241297652615,0.2940275549830652,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-1.3569129186304845,1.119113508761994,21.4
0.6601776986242904,0.291756062348907,0.7476427374797842,0.11385293934725664,2.055333488232959,-0.17946433193208094,0.6186997975342367,0.9422425903888638,-0.1537569740807139,1.0037268446487704,-0.6410326205271345,0.7597617682659903,1.201792348175264,0.8786512432727417,-0.8617489794337028,-0.2601229491997503,-0.35747519822130963,1.3932731873555924,0.6745688381806781,-0.37805068446298684,0.8295157382817,0.0,-0.314154118956789,4.5641175303851265,0.22206611245780442,-0.09989507062468363,0.2843365745376156,85.4
-0.3293620445553317,-0.5535429609043409,-0.16044067415570507,-0.4298595352059774,0.5294911827480758,-0.17946433193208094,-0.2856779065136344,-0.0436342890109118,-0.10014397020420819,-0.6108865821536155,1.504871874302911,-0.5301231164951666,-0.14542510322786206,-0.105441263313309,0.11111874012845596,-1.256174606613828,1.672603378761354,2.730558065002196,0.4879111233239528,0.7945349811551694,2.177892540817278,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.440799965748087,-0.5361419970691317,13.3
0.665885645749993,0.2471627898803652,0.7476427374797842,-0.4298595352059774,0.5294911827480758,-0.17946433193208094,0.6186997975342367,0.7450672145089087,-0.940893349176687,0.7264592832165474,-0.059513880606573054,1.2462338616429882,0.8429343292814214,0.8146479850675926,-0.8617489794337028,-0.2601229491997503,1.1137229752365359,-0.4963684875798261,0.6809391108242226,-0.5187128746994781,0.5694944996598271,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.1440281291205547,0.7961841879436042,16.2
-0.8597439015069217,-1.1308877186165263,0.7476427374797842,-0.9735720097592114,0.02087708091978135,-1.0693744852590068,-1.1900556105615054,-0.8323357925307323,0.606832840913983,-1.4081934707848565,1.0246536378107556,-0.37479778454349966,-0.34445049018590546,-0.6554795187861224,0.11111874012845596,-1.256174606613828,1.0630483714840988,-0.13221878980581298,-0.4304080374474179,1.4596395816747143,0.5213905705147804,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.8439052925673527,-0.03106227051232593,8.62
-0.45650029836296935,-0.8432019165849591,-1.0685240857911942,-0.4298595352059774,0.02087708091978135,-0.17946433193208094,-0.2856779065136344,-0.43798504077082206,-0.408418742494117,-0.3989521706945353,1.2302260933592764,0.0061700406565946145,-0.5156172710293735,-0.38240539006714197,0.11111874012845596,-0.2601229491997503,0.2752516199753309,1.068931705836826,0.05187468727423709,-0.10033302681658123,0.502484051099563,0.0,-0.314154118956789,4.5641175303851265,0.22206611245780442,-0.7024790125124469,0.20505617042232396,9.89
1.3692315749060118,0.8773880653871045,-1.0685240857911942,1.7449903630069588,0.5294911827480758,0.7104458213948449,0.6186997975342367,1.3365933421487741,0.6514592841407125,0.5206012762027141,-0.47252032542595873,0.650934194088652,1.1858709357260637,1.4026118667541492,0.11111874012845596,0.7359287082143274,3.42863101029104,0.34600189763234834,-0.04790794542679492,0.6666966943020621,2.766969444694904,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,0.06424865778008737,0.04380129742682837,31.2
-1.1864095680187088,-0.9114730328421075,-0.16044067415570507,-1.5172844843124456,-0.9963511227368076,-1.0693744852590068,-0.2856779065136344,-1.2266865442906425,-0.7989001207280017,-0.4929669808506173,0.02341841651304659,-0.12034379721404763,-1.345463554149638,-1.3438099004298336,-0.8617489794337028,-0.2601229491997503,-0.09345869637707187,0.7256932100346578,1.1429405235297854,-0.2559622455942771,0.1563986109566032,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.365738240717749,0.5466995420202635,15.0
-0.7577530633306075,-0.07761830075335252,-1.0685240857911942,0.11385293934725664,1.0381052845763703,-1.9592846385859326,-2.0944333146093763,-0.6351604166507772,1.2316030460881982,-1.5883443129443666,-0.739706435020248,-0.8233014634434229,-0.8763875087703017,-0.6848777055782275,0.11111874012845596,-1.256174606613828,0.19959286832983095,-0.39705493364145883,-1.0457342724371161,0.029567167888995285,-0.29826265354493264,0.0,-0.314154118956789,-0.21910040513694187,-4.5031634450304185,0.39483828056448383,-0.6541349219274787,26.1
-0.7147000978010835,2.0087943677526803,2.5638095607507627,0.6575654139004907,0.02087708091978135,-1.0693744852590068,-0.2856779065136344,-0.43798504077082206,-1.5798628771957708,-0.25300286617401113,0.09349874205547162,-0.6123499795531426,-0.8222887243524335,-0.6931914411621484,-0.8617489794337028,-1.256174606613828,-0.7466597378666271,0.45952446907695776,2.1188006503670453,-0.10033302681658123,0.34042817039770085,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,2.891404382094189,-0.4849220095730316,6.4
1.0293801080573326,1.0127464057119713,-1.0685240857911942,1.2012778884537247,1.0381052845763703,-0.17946433193208094,-0.2856779065136344,0.9422425903888638,0.5287365652672061,0.4524172122585795,-0.07015751475034138,-0.4024682293539895,0.8414550656449953,0.911047165592726,0.11111874012845596,-0.2601229491997503,1.2579652930337344,0.9554388601244623,0.15904862610127157,0.46156083865405284,0.7064195414210078,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,0.3525440139991865,-0.6992177648766374,7.98
1.6408089145069495,0.1946769028156211,-1.0685240857911942,0.6575654139004907,1.0381052845763703,-0.17946433193208094,-0.2856779065136344,1.5337687180287292,0.5677847030905945,0.6353598422144885,-0.4366879385044504,0.9842774753597638,1.476337494021514,1.7012493289709438,0.11111874012845596,-0.2601229491997503,2.0455416962520423,1.8285872751311794,-0.015420576640412124,0.28318183374274064,1.4540429403489599,0.0,-0.314154118956789,-0.21910040513694187,0.22206611245780442,-0.6007011720109764,0.23219030022076995,2.99
