model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_ALL_L3,0.6351672657362084,competition_score,4.022001266479492,215.86415433883667,0.0009961128234863281,0.2785911560058594,3,True,216
WeightedEnsemble_L3,0.6349414913576021,competition_score,4.022000551223755,215.84947538375854,0.0009953975677490234,0.2639122009277344,3,True,217
WeightedEnsemble_L2,0.6187647146943557,competition_score,2.258727550506592,71.10450267791748,0.0009953975677490234,0.26882171630859375,2,True,109
CatBoost_r12_BAG_L2,0.6134548810560669,competition_score,3.771101236343384,182.63640928268433,0.20509910583496094,13.60010051727295,2,True,201
CatBoost_r13_BAG_L2,0.6122740023144394,competition_score,3.7740869522094727,195.4074764251709,0.2080848217010498,26.37116765975952,2,True,130
CatBoost_r5_BAG_L2,0.6121818184389861,competition_score,3.7531793117523193,174.75773334503174,0.18717718124389648,5.721424579620361,2,True,176
CatBoost_r198_BAG_L2,0.6118030514650104,competition_score,3.7730910778045654,178.71999645233154,0.20708894729614258,9.683687686920166,2,True,208
CatBoost_r177_BAG_L2,0.611802773116877,competition_score,3.7759647369384766,177.52184772491455,0.2099626064300537,8.485538959503174,2,True,119
CatBoost_r49_BAG_L2,0.6115028922014699,competition_score,3.760152816772461,174.63218331336975,0.19415068626403809,5.595874547958374,2,True,160
CatBoost_r128_BAG_L2,0.6114660263771302,competition_score,3.7790915966033936,207.72695422172546,0.2130894660949707,38.69064545631409,2,True,168
CatBoost_r143_BAG_L2,0.6113925407537317,competition_score,3.768118143081665,181.20963835716248,0.2021160125732422,12.173329591751099,2,True,179
CatBoost_r60_BAG_L2,0.611324047266249,competition_score,3.7671186923980713,176.16147875785828,0.20111656188964844,7.125169992446899,2,True,185
CatBoost_r137_BAG_L2,0.6112503125192986,competition_score,3.767110586166382,174.80767107009888,0.20110845565795898,5.7713623046875,2,True,128
CatBoost_r86_BAG_L2,0.6112179612787152,competition_score,3.7711031436920166,189.1037163734436,0.20510101318359375,20.067407608032227,2,True,157
CatBoost_r167_BAG_L2,0.6106158315792717,competition_score,3.7702744007110596,181.07693672180176,0.20427227020263672,12.04062795639038,2,True,151
CatBoost_r50_BAG_L2,0.6105538314710452,competition_score,3.7810447216033936,176.91689705848694,0.2150425910949707,7.8805882930755615,2,True,138
ExtraTrees_r4_BAG_L2,0.6103630944350383,competition_score,4.22633695602417,170.30277633666992,0.6603348255157471,1.266467571258545,2,True,171
CatBoost_r6_BAG_L2,0.6102818054587992,competition_score,3.770098924636841,177.10393595695496,0.20409679412841797,8.067627191543579,2,True,190
CatBoost_r69_BAG_L2,0.6102674235575216,competition_score,3.768110990524292,175.9967942237854,0.20210886001586914,6.960485458374023,2,True,142
CatBoost_BAG_L2,0.6102030120685606,competition_score,3.754167318344116,177.70238399505615,0.18816518783569336,8.666075229644775,2,True,113
CatBoost_r163_BAG_L2,0.6091067140947668,competition_score,3.7491965293884277,175.66940093040466,0.18319439888000488,6.633092164993286,2,True,207
CatBoost_r9_BAG_L2,0.6088060435564902,competition_score,3.782564878463745,211.40333080291748,0.21656274795532227,42.3670220375061,2,True,123
RandomForest_r34_BAG_L2,0.6086150200208386,competition_score,4.121134281158447,170.05258059501648,0.5551321506500244,1.0162718296051025,2,True,165
CatBoost_r180_BAG_L2,0.6083385144730065,competition_score,3.788015842437744,195.4764015674591,0.2220137119293213,26.44009280204773,2,True,194
NeuralNetTorch_r22_BAG_L2,0.607097890819036,competition_score,3.660588264465332,182.7973117828369,0.09458613395690918,13.761003017425537,2,True,125
CatBoost_r70_BAG_L2,0.6070858662408415,competition_score,3.7860381603240967,187.67422103881836,0.22003602981567383,18.637912273406982,2,True,147
LightGBM_r96_BAG_L2,0.6064557825881907,competition_score,3.6078054904937744,172.42448496818542,0.04180335998535156,3.388176202774048,2,True,124
XGBoost_r31_BAG_L2,0.6033218762337796,competition_score,3.6317121982574463,176.65787506103516,0.06571006774902344,7.621566295623779,2,True,182
LightGBM_r94_BAG_L2,0.603087540002491,competition_score,3.6167802810668945,172.44665002822876,0.05077815055847168,3.410341262817383,2,True,166
RandomForest_r166_BAG_L2,0.6030166944930757,competition_score,4.146963357925415,169.94792985916138,0.5809612274169922,0.91162109375,2,True,181
NeuralNetTorch_r197_BAG_L2,0.6030106873871323,competition_score,3.6556098461151123,180.60289335250854,0.08960771560668945,11.566584587097168,2,True,159
NeuralNetTorch_BAG_L2,0.6011800310671361,competition_score,3.654614210128784,179.0059094429016,0.08861207962036133,9.969600677490234,2,True,117
LightGBM_r96_BAG_L1,0.6007807009052111,competition_score,0.03882908821105957,4.263867616653442,0.03882908821105957,4.263867616653442,1,True,17
CatBoost_r128_BAG_L1,0.6000517691454144,competition_score,0.10454416275024414,41.596916913986206,0.10454416275024414,41.596916913986206,1,True,61
