model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,0.617994116024911,competition_score,0.5625410079956055,41.07457900047302,0.000995635986328125,0.30266833305358887,2,True,109
NeuralNetFastAI_r160_BAG_L1,0.6052706686437306,competition_score,0.07068896293640137,9.848179340362549,0.07068896293640137,9.848179340362549,1,True,77
NeuralNetFastAI_r143_BAG_L1,0.6048525884371523,competition_score,0.0467984676361084,8.105302572250366,0.0467984676361084,8.105302572250366,1,True,39
NeuralNetTorch_r197_BAG_L1,0.6043494670078109,competition_score,0.03683972358703613,9.65810489654541,0.03683972358703613,9.65810489654541,1,True,52
NeuralNetTorch_r14_BAG_L1,0.6040587692534313,competition_score,0.035843849182128906,8.560960054397583,0.035843849182128906,8.560960054397583,1,True,37
LightGBM_r94_BAG_L1,0.6031785338629643,competition_score,0.00995492935180664,3.4053008556365967,0.00995492935180664,3.4053008556365967,1,True,59
NeuralNetFastAI_r111_BAG_L1,0.6030758894591476,competition_score,0.16683483123779297,15.749561786651611,0.16683483123779297,15.749561786651611,1,True,62
NeuralNetTorch_r22_BAG_L1,0.6024888814790417,competition_score,0.03983283042907715,13.13133692741394,0.03983283042907715,13.13133692741394,1,True,18
NeuralNetTorch_r36_BAG_L1,0.6021081631908288,competition_score,0.03982400894165039,10.612507104873657,0.03982400894165039,10.612507104873657,1,True,98
NeuralNetTorch_r71_BAG_L1,0.6015461208870121,competition_score,0.03285503387451172,8.218055963516235,0.03285503387451172,8.218055963516235,1,True,71
NeuralNetTorch_BAG_L1,0.5998323333451171,competition_score,0.03883075714111328,11.538860321044922,0.03883075714111328,11.538860321044922,1,True,10
ExtraTrees_r172_BAG_L1,0.5991295488410668,competition_score,0.17324280738830566,0.5561282634735107,0.17324280738830566,0.5561282634735107,1,True,34
ExtraTrees_r178_BAG_L1,0.5991107194169962,competition_score,0.14138221740722656,0.6324772834777832,0.14138221740722656,0.6324772834777832,1,True,73
NeuralNetTorch_r143_BAG_L1,0.5985416924449152,competition_score,0.045797109603881836,14.648829936981201,0.045797109603881836,14.648829936981201,1,True,60
NeuralNetFastAI_r37_BAG_L1,0.5980440482007813,competition_score,0.04978036880493164,8.916640758514404,0.04978036880493164,8.916640758514404,1,True,51
NeuralNetFastAI_r187_BAG_L1,0.5979266086653605,competition_score,0.05276131629943848,8.172530174255371,0.05276131629943848,8.172530174255371,1,True,102
CatBoost_r163_BAG_L1,0.5978677845298861,competition_score,0.011947870254516602,2.964718818664551,0.011947870254516602,2.964718818664551,1,True,100
CatBoost_r69_BAG_L1,0.5970007017429639,competition_score,0.01294398307800293,3.406862735748291,0.01294398307800293,3.406862735748291,1,True,35
CatBoost_r60_BAG_L1,0.5966676538766984,competition_score,0.01095271110534668,3.2118921279907227,0.01095271110534668,3.2118921279907227,1,True,78
CatBoost_r198_BAG_L1,0.5965535495916311,competition_score,0.010951042175292969,3.632260799407959,0.010951042175292969,3.632260799407959,1,True,101
ExtraTrees_r4_BAG_L1,0.5964473239890672,competition_score,0.14735198020935059,0.5455207824707031,0.14735198020935059,0.5455207824707031,1,True,64
NeuralNetTorch_r31_BAG_L1,0.5964201662058201,competition_score,0.04181551933288574,9.61362600326538,0.04181551933288574,9.61362600326538,1,True,63
CatBoost_r86_BAG_L1,0.5961172519999436,competition_score,0.01393890380859375,6.431312084197998,0.01393890380859375,6.431312084197998,1,True,50
LightGBM_r96_BAG_L1,0.5960377010052469,competition_score,0.014934062957763672,3.7400760650634766,0.014934062957763672,3.7400760650634766,1,True,17
CatBoost_r13_BAG_L1,0.595945628753647,competition_score,0.01493692398071289,8.344101667404175,0.01493692398071289,8.344101667404175,1,True,23
LightGBMXT_BAG_L1,0.5958800429202112,competition_score,0.006968259811401367,1.188765287399292,0.006968259811401367,1.188765287399292,1,True,3
CatBoost_r5_BAG_L1,0.5957957030047148,competition_score,0.012943744659423828,3.202301502227783,0.012943744659423828,3.202301502227783,1,True,69
CatBoost_BAG_L1,0.5954046750973834,competition_score,0.011945962905883789,3.4576404094696045,0.011945962905883789,3.4576404094696045,1,True,6
CatBoost_r143_BAG_L1,0.5953445295671037,competition_score,0.010954141616821289,3.9646570682525635,0.010954141616821289,3.9646570682525635,1,True,72
CatBoost_r50_BAG_L1,0.5949711906486507,competition_score,0.014935731887817383,3.172804594039917,0.014935731887817383,3.172804594039917,1,True,31
CatBoost_r12_BAG_L1,0.5948199518707495,competition_score,0.012943267822265625,4.752601146697998,0.012943267822265625,4.752601146697998,1,True,94
CatBoost_r167_BAG_L1,0.594618518426488,competition_score,0.010952949523925781,3.7329752445220947,0.010952949523925781,3.7329752445220947,1,True,44
ExtraTreesMSE_BAG_L1,0.5946049596644073,competition_score,0.15731096267700195,0.6188132762908936,0.15731096267700195,0.6188132762908936,1,True,7
ExtraTrees_r197_BAG_L1,0.5946049596644073,competition_score,0.18518471717834473,0.844151496887207,0.18518471717834473,0.844151496887207,1,True,89
CatBoost_r70_BAG_L1,0.5944213672650172,competition_score,0.01493525505065918,4.841507196426392,0.01493525505065918,4.841507196426392,1,True,40
CatBoost_r49_BAG_L1,0.5943864036246238,competition_score,0.011948585510253906,3.0670807361602783,0.011948585510253906,3.0670807361602783,1,True,53
CatBoost_r137_BAG_L1,0.5942939962148204,competition_score,0.010952472686767578,2.937011957168579,0.010952472686767578,2.937011957168579,1,True,21
CatBoost_r9_BAG_L1,0.5937632055183142,competition_score,0.018921613693237305,9.337155103683472,0.018921613693237305,9.337155103683472,1,True,16
CatBoost_r6_BAG_L1,0.5935010223533329,competition_score,0.01294398307800293,3.124454975128174,0.01294398307800293,3.124454975128174,1,True,83
