model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_ALL_L3,-5.268783793623129,smape,791.3501379489899,4318.184631824493,0.006969928741455078,3.4894156455993652,3,True,28
WeightedEnsemble_L3,-5.268783793623129,smape,791.3511343002319,4316.32904958725,0.007966279983520508,1.633833408355713,3,True,29
LightGBMLarge_BAG_L2,-5.385534215443507,smape,650.6322920322418,3533.5000989437103,155.96431708335876,176.72665524482727,2,True,24
ExtraTreesMSE_BAG_L2,-5.514965278646243,smape,503.7200677394867,3383.3790941238403,9.052092790603638,26.605650424957275,2,True,20
RandomForestMSE_BAG_L2,-5.564429153390568,smape,505.0379869937897,3544.8777787685394,10.370012044906616,188.10433506965637,2,True,18
XGBoost_BAG_L2,-5.683346143888021,smape,496.3043191432953,3375.494649887085,1.6363441944122314,18.721206188201904,2,True,22
LightGBMXT_BAG_L2,-5.692895589232983,smape,614.5213129520416,3480.0259590148926,119.85333800315857,123.25251531600952,2,True,16
LightGBM_r131_BAG_L2,-5.697411612155419,smape,573.4744412899017,3444.0177059173584,78.80646634101868,87.24426221847534,2,True,27
LightGBM_BAG_L2,-5.796267364857506,smape,499.9172897338867,3386.3850326538086,5.249314785003662,29.611588954925537,2,True,17
WeightedEnsemble_L2,-5.964931147251209,smape,155.72709321975708,158.8176486492157,0.006969451904296875,1.8925328254699707,2,True,15
CatBoost_r177_BAG_L2,-6.006632260098228,smape,494.76454973220825,3469.648950099945,0.09657478332519531,112.87550640106201,2,True,25
CatBoost_BAG_L2,-6.079964406711777,smape,494.76853680610657,3505.8626420497894,0.10056185722351074,149.08919835090637,2,True,19
RandomForestMSE_BAG_L1,-6.358903869043127,smape,5.870812177658081,26.69380784034729,5.870812177658081,26.69380784034729,1,True,5
ExtraTreesMSE_BAG_L1,-6.382689387931406,smape,5.677636623382568,11.540100574493408,5.677636623382568,11.540100574493408,1,True,7
NeuralNetTorch_r79_BAG_L2,-6.605440044484092,smape,496.1034080982208,3800.0060601234436,1.4354331493377686,443.23261642456055,2,True,26
LightGBMLarge_BAG_L1,-7.236933708796381,smape,144.17167496681213,118.69120740890503,144.17167496681213,118.69120740890503,1,True,11
NeuralNetFastAI_BAG_L2,-7.696789044131308,smape,497.03954815864563,3565.7913258075714,2.3715732097625732,209.01788210868835,2,True,21
LightGBM_BAG_L1,-8.481544198517355,smape,96.44184517860413,105.93884444236755,96.44184517860413,105.93884444236755,1,True,4
XGBoost_BAG_L1,-9.0042184594266,smape,43.872894287109375,173.9601526260376,43.872894287109375,173.9601526260376,1,True,9
CatBoost_r177_BAG_L1,-9.284198381200294,smape,0.37537479400634766,267.64630675315857,0.37537479400634766,267.64630675315857,1,True,12
CatBoost_BAG_L1,-9.418003774033583,smape,0.25288987159729004,290.97496581077576,0.25288987159729004,290.97496581077576,1,True,6
LightGBMXT_BAG_L1,-9.554895046040341,smape,133.25941491127014,89.80999088287354,133.25941491127014,89.80999088287354,1,True,3
NeuralNetTorch_BAG_L1,-10.51145239367558,smape,0.6302738189697266,2002.6875779628754,0.6302738189697266,2002.6875779628754,1,True,10
NeuralNetFastAI_BAG_L1,-12.700662465521088,smape,2.3596243858337402,204.7065246105194,2.3596243858337402,204.7065246105194,1,True,8
NeuralNetTorch_r79_BAG_L1,-15.409124698330517,smape,0.8866605758666992,53.775506258010864,0.8866605758666992,53.775506258010864,1,True,13
LightGBM_r131_BAG_L1,-18.741709059623716,smape,2.147217273712158,6.6833178997039795,2.147217273712158,6.6833178997039795,1,True,14
NeuralNetTorch_BAG_L2,-20.99035286393689,smape,496.10166597366333,3433.8629009723663,1.4336910247802734,77.08945727348328,2,True,23
KNeighborsDist_BAG_L1,-24.2623157813054,smape,29.742780923843384,1.8309946060180664,29.742780923843384,1.8309946060180664,1,True,2
KNeighborsUnif_BAG_L1,-24.75368341669736,smape,28.978875160217285,1.8341460227966309,28.978875160217285,1.8341460227966309,1,True,1
